Time (s),RPM,Coolant,Speed,Oil
381,6113.49,76.75,12.61111111,101.998
381.1,5400.854,76.75,12.27777778,102.045
381.2,5278.787,76.75,11.83333333,102.182
381.3,5275.778,76.75,11.16666667,102.32
381.4,5135.354,76.75,10.15916667,102.505
381.5,4954.493,76.75,9.406111111,102.686
381.6,4761.438,76.79,8.351111111,102.638
381.7,4584.485,76.829,7.354166667,102.591
381.8,4549.256,76.84,6.660277778,102.57
381.9,4621.129,76.85,6.023888889,102.549
382,4618.972,76.85,5.638611111,102.482
382.1,4785.005,76.85,5.6125,102.416
382.2,4857.734,76.85,5.753888889,102.563
382.3,5979.529,76.85,5.953333333,102.702
382.4,6898.609,76.85,6.396666667,102.52
382.5,7759.032,76.85,6.788333333,102.316
382.6,9027.252,76.85,7.316666667,101.088
382.7,9792.299,76.85,7.871111111,99.865
382.8,10033.929,76.85,8.373888889,98.935
382.9,9973.256,76.85,9.010555556,98.044
383,9884.522,76.85,9.545277778,99.038
383.1,9690.314,76.85,10.12611111,99.999
383.2,8957.329,76.85,10.61861111,100.216
383.3,8046.906,76.85,10.86777778,100.385
383.4,7623.874,76.85,11.0775,99.029
383.5,7309.42,76.85,10.87638889,97.765
383.6,7011.614,76.85,10.45805556,99.513
383.7,6857.639,76.85,9.983333333,101.182
383.8,6988.828,76.85,9.567777778,100.486
383.9,7195.93,76.85,9.184444444,99.848
384,6817.193,76.85,8.937777778,100.616
384.1,6440.055,76.85,8.774444444,101.355
384.2,6878.966,76.85,8.695,101.402
384.3,7194.503,76.85,8.708888889,101.394
384.4,7235.662,76.85,8.725555556,100.052
384.5,7350.758,76.85,8.809722222,98.721
384.6,7514.314,76.85,8.895833333,97.854
384.7,7504.031,76.85,9.040277778,97.103
384.8,7533.914,76.85,9.288888889,98.568
384.9,7772.58,76.848,9.518055556,99.951
385,8015.361,76.815,9.877777778,99.772
385.1,8208.221,76.783,10.20833333,99.615
385.2,8253.406,76.766,10.48888889,99.869
385.3,8331.212,76.75,10.765,100.083
385.4,8590.825,76.75,11.005,99.708
385.5,8735.066,76.75,11.08666667,99.349
385.6,8747.36,76.75,11.14055556,99.246
385.7,8594.272,76.749,11.16833333,99.216
385.8,8632.973,76.732,11.19777778,100.315
385.9,8651.025,76.714,11.255,101.341
386,8950.235,76.681,11.34694444,101.217
386.1,9560,76.65,11.54138889,101.085
386.2,9720.15,76.65,11.73583333,100.855
386.3,9370.067,76.65,11.93805556,100.586
386.4,8206.522,76.65,12.23972222,99.795
386.5,7339.577,76.65,12.49166667,99.044
386.6,7355.836,76.65,12.7675,98.824
386.7,7487.966,76.65,13.00777778,98.663
386.8,7467.806,76.65,13.11777778,99.301
386.9,7472.396,76.65,13.19222222,99.659
387,7396.534,76.65,13.15555556,96.868
387.1,7149.072,76.65,13.01222222,94.416
387.2,6866.674,76.65,12.81777778,95.859
387.3,6659.09,76.653,12.61222222,97.283
387.4,6578.284,76.696,12.29444444,98.49
387.5,6870.168,76.736,12.15416667,99.615
387.6,7069.783,76.743,12.02277778,99.79
387.7,6979.421,76.75,11.97972222,99.988
387.8,6961.945,76.75,12.06555556,100.423
387.9,6884.068,76.75,12.17666667,100.83
388,7112.494,76.75,12.29777778,100.959
388.1,7566.229,76.75,12.515,100.996
388.2,7153.969,76.75,12.67166667,100.106
388.3,7122.719,76.752,12.725,99.254
388.4,6922.039,76.776,12.74166667,98.836
388.5,6675.324,76.8,12.65,98.568
388.6,6609.455,76.826,12.475,99.645
388.7,6432.005,76.85,12.21944444,100.716
388.8,6112.265,76.85,11.89722222,101.728
388.9,5810.125,76.852,11.43055556,102.655
389,5666.61,76.868,11.03055556,102.81
389.1,5734.889,76.886,10.77805556,102.951
389.2,5941.995,76.92,10.52194444,102.963
389.3,5801.501,76.95,10.23472222,102.98
389.4,5128.072,76.95,10.08055556,103.026
389.5,5012.584,76.95,9.802777778,103.072
389.6,5047.152,76.95,9.528055556,103.123
389.7,4979.211,76.95,9.275,103.177
389.8,4811.207,76.95,8.991111111,103.27
389.9,4716.304,76.95,8.695555556,103.356
390,4525.508,76.95,8.473333333,103.403
390.1,4390.03,76.955,8.261111111,103.434
390.2,4657.6,76.997,8.132222222,103.353
390.3,4750.844,77.034,8.076666667,103.294
390.4,4836.309,77.042,8.041111111,103.392
390.5,4989.993,77.049,8.152222222,103.479
390.6,5027.11,77.049,8.271666667,103.48
390.7,4988.209,77.049,8.449166667,103.491
390.8,4832.173,77.049,8.681111111,103.568
390.9,4765.734,77.049,8.803055556,103.636
391,4879.279,77.049,8.990277778,103.637
391.1,5015.725,77.049,9.121944444,103.632
391.2,5168.87,77.049,9.216111111,103.588
391.3,5409.498,77.049,9.392222222,103.547
391.4,5710.138,77.049,9.606666667,103.527
391.5,5991.022,77.049,9.792777778,103.499
391.6,6345.144,77.049,10.09833333,103.421
391.7,6668.326,77.049,10.39222222,103.35
391.8,6833.14,77.049,10.63,103.322
391.9,7017.281,77.049,10.96333333,103.328
392,7107.534,77.049,11.30444444,103.545
392.1,7167.549,77.049,11.70138889,103.724
392.2,7160.317,77.049,12.13055556,103.674
392.3,7288.048,77.049,12.61805556,103.616
392.4,7587.275,77.049,13.05972222,103.519
392.5,8022.937,77.049,13.64305556,103.407
392.6,8680.824,77.049,14.23472222,103.217
392.7,9168.387,77.049,14.87777778,103.061
392.8,9465.077,77.049,15.55694444,103.105
392.9,9789.956,77.043,16.30555556,103.108
393,10148.32,77,17.01333333,102.901
393.1,10488.829,76.964,17.78666667,102.771
393.2,10771.115,76.956,18.52333333,103.051
393.3,11011.761,76.95,19.19444444,103.258
393.4,11407.174,76.95,19.86222222,103.085
393.5,11671.631,76.95,20.37666667,102.908
393.6,11747.896,76.95,20.82555556,102.716
393.7,10300.941,76.95,21.26527778,102.516
393.8,10824.271,76.95,21.66305556,102.265
393.9,11227.45,76.95,21.9875,101.683
394,11390.703,76.95,22.40888889,99.485
394.1,11495.107,76.95,22.83444444,97.657
394.2,11564.644,76.95,23.14416667,97.632
394.3,11415.441,76.95,23.3575,97.913
394.4,10559.288,76.95,23.55611111,99.703
394.5,9803.62,76.953,23.21555556,101.069
394.6,9524.059,76.967,22.69055556,100.577
394.7,8846.578,76.985,22.00166667,100.246
394.8,8199.921,77.021,20.945,100.648
394.9,8034.02,77.049,19.38555556,100.54
395,8290.117,77.049,18.45111111,98.109
395.1,8682.78,77.049,17.57222222,96.583
395.2,8816.827,77.049,16.76222222,99.202
395.3,8567.235,77.05,16.12194444,101.25
395.4,8336.684,77.053,15.59416667,100.976
395.5,8101.078,77.065,15.09277778,100.465
395.6,7867.694,77.11,14.70916667,98.952
395.7,7617.124,77.148,14.3375,98.181
395.8,7448.265,77.149,13.94194444,100.581
395.9,7556.769,77.158,13.64444444,102.456
396,8072.592,77.198,13.43888889,102.114
396.1,8066.188,77.232,13.42222222,101.84
396.2,7969.049,77.242,13.43888889,101.839
396.3,7980.138,77.249,13.45555556,101.752
396.4,8024.925,77.249,13.61666667,101.326
396.5,8072.548,77.255,13.64444444,100.755
396.6,8045.728,77.284,13.67222222,99.609
396.7,7967.083,77.311,13.72361111,98.694
396.8,8252.141,77.332,13.86555556,98.7
396.9,8594.141,77.35,14.01805556,98.928
397,9113.999,77.35,14.21472222,99.99
397.1,9736.038,77.353,14.59333333,100.986
397.2,10327.631,77.369,15.06111111,101.735
397.3,10911.046,77.389,15.64583333,102.419
397.4,11520.899,77.423,16.31055556,102.862
397.5,11736.873,77.45,16.84444444,103.146
397.6,11249.65,77.45,17.36333333,102.885
397.7,10613.54,77.45,17.69111111,102.601
397.8,9547.717,77.45,17.80222222,102.238
397.9,8871.151,77.45,17.82166667,101.491
398,8630.214,77.45,17.43055556,99.386
398.1,8171.123,77.45,16.70555556,98.26
398.2,7587.957,77.45,15.88305556,100.634
398.3,6857.504,77.45,15.05638889,102.604
398.4,5907.434,77.45,14.01777778,103.299
398.5,5027.908,77.45,13.08416667,103.847
398.6,4495.965,77.45,12.02,103.905
398.7,4331.5,77.45,11.08388889,103.95
398.8,4402.359,77.45,10.34888889,103.95
398.9,4700.074,77.45,9.654166667,103.95
399,5446.295,77.45,9.293333333,103.95
399.1,6825.48,77.45,9.146666667,103.352
399.2,8216.494,77.45,9.07,100.862
399.3,8168.965,77.45,9.081111111,99.178
399.4,7502.767,77.45,9.263333333,100.046
399.5,7006.75,77.45,9.332222222,100.802
399.6,6744.7,77.45,9.43,101.2
399.7,7049.576,77.443,9.455,101.483
399.8,7057.957,77.417,9.385555556,101.406
399.9,7392.73,77.391,9.354166667,101.158
400,7534.408,77.367,9.4375,100.396
400.1,7449.09,77.35,9.534722222,99.684
400.2,7489.492,77.35,9.652777778,99.124
400.3,7563.743,77.35,9.722222222,98.892
400.4,7695.965,77.35,9.810277778,99.644
400.5,7807.257,77.35,9.828888889,99.789
400.6,8059.164,77.35,9.8475,98.18
400.7,8770.05,77.35,9.904444444,96.896
400.8,9356.525,77.35,10.12888889,96.539
400.9,10022.255,77.35,10.49611111,96.456
401,10695.588,77.35,10.83055556,97.152
401.1,11142.919,77.35,11.26166667,97.699
401.2,10854.538,77.35,11.74111111,97.826
401.3,10293.145,77.35,12.25361111,98.467
401.4,10803.443,77.35,12.81138889,100.493
401.5,11378.725,77.35,13.46527778,102.184
401.6,11683.047,77.35,14.14472222,102.971
401.7,12001.558,77.35,14.77611111,103.564
401.8,12389.985,77.35,15.42472222,103.637
401.9,12693.667,77.35,16.02472222,103.528
402,12304.32,77.35,16.17444444,102.926
402.1,11326.368,77.35,16.16333333,102.195
402.2,10869.989,77.35,15.97444444,101.116
402.3,10536.805,77.35,15.45333333,99.813
402.4,10197.56,77.35,14.68555556,97.934
402.5,9871.329,77.35,14.11111111,96.313
402.6,9513.318,77.35,13.41666667,95.356
402.7,9110.606,77.35,12.76888889,95.202
402.8,8749.902,77.35,12.26,97.134
402.9,8686.268,77.35,11.83972222,98.748
403,9078.716,77.35,11.535,99.631
403.1,9271.729,77.35,11.40055556,100.566
403.2,8870.741,77.35,11.39333333,101.628
403.3,9038.33,77.35,11.50444444,101.958
403.4,9009.146,77.35,11.59138889,100.492
403.5,8655.4,77.35,11.61944444,99.956
403.6,8463.51,77.35,11.60555556,101.638
403.7,8451.732,77.363,11.44444444,102.303
403.8,8360.225,77.409,11.09166667,100.594
403.9,8113.725,77.442,10.67222222,98.85
404,7969.543,77.446,10.53888889,97.025
404.1,8214.818,77.45,10.51666667,96.434
404.2,8614.375,77.45,10.61388889,98.723
404.3,8716.703,77.45,10.84472222,100.568
404.4,8719.998,77.45,11.09861111,101.35
404.5,9068.884,77.45,11.24611111,101.954
404.6,9228.945,77.45,11.41277778,102.164
404.7,9315.948,77.45,11.55361111,102.412
404.8,9581.76,77.45,11.67138889,102.744
404.9,10000.289,77.455,11.90027778,103.036
405,10373.281,77.471,12.22305556,103.239
405.1,10737.254,77.493,12.60555556,103.44
405.2,10703.943,77.527,13.02222222,103.631
405.3,9997.282,77.55,13.43,103.739
405.4,9567.294,77.55,13.80111111,103.672
405.5,9850.792,77.55,14.16111111,103.177
405.6,10206.37,77.55,14.56888889,101.773
405.7,10725.133,77.55,14.95777778,100.744
405.8,11451.886,77.55,15.38722222,100.514
405.9,12029.073,77.55,15.89638889,100.918
406,12341.231,77.55,16.42416667,102.606
406.1,12345.31,77.55,16.96111111,103.166
406.2,12111.782,77.55,17.535,101.435
406.3,11856.329,77.55,18.15527778,100.078
406.4,11505.75,77.55,18.7575,99.479
406.5,11366.5,77.55,19.31277778,99.606
406.6,11657.528,77.55,19.86388889,101.224
406.7,11800.215,77.55,20.16722222,102.486
406.8,11037.411,77.55,20.25055556,103.087
406.9,10298.549,77.55,20.19222222,102.959
407,9930.167,77.55,19.73611111,101.416
407.1,9486.854,77.55,19.00388889,100.121
407.2,8837.741,77.55,18.20777778,99.308
407.3,8577.593,77.55,17.29583333,98.886
407.4,9492.242,77.55,16.23472222,99.21
407.5,10524.241,77.55,15.31805556,99.53
407.6,10135.333,77.55,14.41111111,99.842
407.7,9529.689,77.55,13.54166667,100.078
407.8,8995.117,77.55,12.70833333,100.17
407.9,8647.353,77.55,11.93333333,100.165
408,8348.093,77.55,11.31527778,99.98
408.1,8144.551,77.55,10.79222222,99.894
408.2,7882.14,77.55,10.30222222,99.986
408.3,7468.734,77.55,9.9,100.506
408.4,7079.708,77.55,9.612222222,101.785
408.5,6846.662,77.55,9.386666667,102.337
408.6,6994.578,77.55,9.323333333,101.597
408.7,7733.802,77.566,9.320555556,100.656
408.8,8478.372,77.61,9.362222222,99.358
408.9,8419.475,77.64,9.399166667,99.358
409,7825.112,77.646,9.457777778,101.607
409.1,7382.479,77.65,9.568888889,102.896
409.2,7258.821,77.65,9.633611111,102.552
409.3,7607.827,77.65,9.62,102.368
409.4,8484.867,77.65,9.652222222,102.455
409.5,9288.432,77.66,9.763333333,102.602
409.6,9753.404,77.688,9.896666667,102.851
409.7,10228.769,77.713,10.11611111,102.583
409.8,10634.214,77.736,10.485,101.475
409.9,10933.791,77.75,10.92555556,100.69
410,11159.351,77.75,11.27222222,100.433
410.1,11573.479,77.75,11.59222222,100.867
410.2,12030.309,77.75,12.04444444,102.427
410.3,12405.443,77.754,12.6,103.512
410.4,12654.125,77.765,13.19361111,103.827
410.5,12702.978,77.787,13.8325,103.82
410.6,12381.148,77.826,14.47138889,103.313
410.7,11388.844,77.85,15.13194444,101.759
410.8,9941.931,77.85,15.81555556,98.567
410.9,9782.785,77.85,16.47138889,98.028
411,10139.294,77.85,17.11027778,101.641
411.1,10540.189,77.85,17.73833333,103.506
411.2,10925.41,77.85,18.36666667,102.631
411.3,11189.188,77.85,19.03888889,101.749
411.4,11386.001,77.85,19.71666667,100.844
411.5,11786.074,77.85,20.30555556,100.875
411.6,12217.309,77.85,20.85,102.309
411.7,11960.708,77.85,21.35555556,103.306
411.8,11234.318,77.85,21.79444444,103.648
411.9,10921.797,77.85,22.21,103.819
412,11114.91,77.85,22.63166667,103.736
412.1,11310.691,77.85,23.02055556,103.724
412.2,11409.513,77.85,23.44361111,103.814
412.3,11480.045,77.85,23.93861111,103.305
412.4,11592.412,77.85,24.40944444,101.934
412.5,11764.237,77.85,24.84388889,100.399
412.6,11976.461,77.85,25.26416667,98.63
412.7,11607.369,77.85,25.42111111,98.29
412.8,10729.036,77.85,25.35388889,99.964
412.9,10422.882,77.85,25.08388889,101.527
413,10054.087,77.85,24.40444444,102.935
413.1,9474.184,77.85,23.48055556,103.587
413.2,9009.999,77.85,22.50833333,103.194
413.3,9462.827,77.85,21.32611111,102.717
413.4,10757.749,77.85,20.00638889,102.118
413.5,11469.557,77.869,18.94694444,102.319
413.6,12080.184,77.914,17.91916667,103.574
413.7,12652.083,77.942,16.89138889,103.947
413.8,12172.406,77.947,15.86361111,103.152
413.9,11113.504,77.967,14.87166667,102.439
414,10089.495,78.006,13.91527778,101.836
414.1,9269.752,78.033,12.97888889,101.192
414.2,8673.208,78.044,12.13,100.486
414.3,8221.377,78.05,11.41333333,100.724
414.4,7817.152,78.05,10.77444444,102.155
414.5,7371.321,78.063,10.22111111,103.063
414.6,7108.755,78.094,9.813333333,103.308
414.7,6974.661,78.131,9.464444444,103.363
414.8,6790.398,78.178,9.241111111,103.177
414.9,7056.73,78.214,9.157777778,102.775
415,7697.717,78.237,9.13,102.092
415.1,8015.136,78.258,9.171666667,101.634
415.2,8173.523,78.277,9.281944444,101.442
415.3,8441.267,78.301,9.513888889,101.981
415.4,8688.41,78.333,9.816666667,103.412
415.5,8927.056,78.355,10.175,104.224
415.6,9286.403,78.365,10.58888889,104.277
415.7,9816.352,78.389,11.05055556,103.949
415.8,10379.437,78.428,11.56111111,103.17
415.9,10882.235,78.449,12.09111111,102.908
416,11301.671,78.449,12.55277778,103.25
416.1,11033.681,78.449,13.00777778,103.29
416.2,10131.936,78.449,13.53333333,102.976
416.3,9720.31,78.449,14.08888889,102.479
416.4,9774.504,78.449,14.65722222,101.77
416.5,9788.449,78.449,15.29861111,101.138
416.6,9847.311,78.449,15.95388889,100.609
416.7,10124.97,78.449,16.52583333,100.487
416.8,10666.603,78.449,17.09277778,100.825
416.9,11140.445,78.449,17.6125,101.412
417,11485.059,78.449,18.02916667,102.279
417.1,11823.564,78.449,18.41972222,102.807
417.2,11948.026,78.449,18.75472222,102.951
417.3,11282.148,78.449,19.05,103.043
417.4,10430.072,78.449,19.36777778,103.078
417.5,10474.757,78.442,19.74222222,102.945
417.6,10872.86,78.426,20.09111111,102.632
417.7,11177.703,78.401,20.34333333,101.715
417.8,10626.301,78.368,20.55111111,100.145
417.9,9500.639,78.35,20.57333333,100.35
418,8780.843,78.35,20.28166667,102.5
418.1,8383.555,78.35,19.83833333,103.241
418.2,8768.919,78.35,19.28388889,102.539
418.3,9594.951,78.35,18.455,102.598
418.4,9528.873,78.35,17.57638889,103.45
418.5,8720.299,78.35,16.86833333,103.534
418.6,8118.328,78.35,16.14611111,102.819
418.7,7683.956,78.35,15.45111111,102.665
418.8,7068.971,78.35,14.83333333,103.1
418.9,6678.913,78.35,14.25,103.531
419,6509.028,78.35,13.59722222,103.961
419.1,6082.65,78.35,12.90277778,104.412
419.2,5565.796,78.35,12.25,104.882
419.3,5156.182,78.35,11.61111111,105.271
419.4,4941.918,78.35,11,105.578
419.5,4843.458,78.368,10.41055556,105.762
419.6,4778.064,78.405,9.813611111,105.821
419.7,4695.372,78.429,9.272777778,105.833
419.8,4558.643,78.443,8.758611111,105.8
419.9,4299.008,78.449,8.301666667,105.759
420,4106.872,78.449,7.969444444,105.711
420.1,4112.377,78.463,7.705833333,105.719
420.2,4107.129,78.49,7.4275,105.781
420.3,4168.675,78.516,7.162222222,105.811
420.4,4349.224,78.538,6.896666667,105.811
420.5,4464.913,78.56,6.576666667,105.853
420.6,4512.081,78.58,6.228888889,105.934
420.7,4551.641,78.606,5.882222222,106.045
420.8,4596.746,78.635,5.52,106.185
420.9,4646.175,78.649,5.16,106.148
421,4681.626,78.649,4.841111111,105.946
421.1,4715.005,78.654,4.5325,105.869
421.2,4769.076,78.663,4.256388889,105.904
421.3,4803.49,78.689,4.021111111,106.005
421.4,4840.361,78.73,3.784166667,106.163
421.5,4886.75,78.75,3.548888889,106.213
421.6,4916.912,78.75,3.341388889,106.165
421.7,4937.457,78.75,3.132222222,106.12
421.8,4945.869,78.75,2.922777778,106.078
421.9,4950.596,78.75,2.713333333,106.161
422,4962.287,78.75,2.506111111,106.351
422.1,4984.667,78.75,2.311666667,106.316
422.2,5005.067,78.75,2.117222222,106.091
422.3,5017.888,78.75,1.922777778,106.025
422.4,5031.187,78.75,1.728333333,106.093
422.5,5030.065,78.728,1.533888889,106.153
422.6,4983.922,78.687,1.352777778,106.206
422.7,4914.679,78.664,1.170833333,106.11
422.8,4859.63,78.654,0.991666667,105.892
422.9,4820.603,78.649,0.809722222,105.907
423,4791.418,78.649,0.615277778,106.113
423.1,4753.251,78.632,0.436111111,106.238
423.2,4701.77,78.601,0.3,106.297
423.3,4650.852,78.576,0.187777778,106.303
423.4,4593.9,78.558,0.092222222,106.266
423.5,4487.856,78.534,0.04,106.25
423.6,4284.665,78.506,0.043333333,106.25
423.7,4140.23,78.493,0.071111111,106.25
423.8,4114.415,78.493,0.083333333,106.25
423.9,4114.415,78.493,0.083333333,106.25
424,4114.415,78.493,0.083333333,106.25
424.1,4114.415,78.493,0.083333333,106.25
424.2,4114.415,78.493,0.083333333,106.25
424.3,4114.415,78.493,0.083333333,106.25
424.4,4114.415,78.493,0.083333333,106.25
424.443,4114.415,78.493,0.083333333,106.25
